Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Event
1994-08-18 00:00:00-04:00,0.707480114,0.73585024,0.707480114,0.734077215,2934400,0,0,Regular Trading
1994-08-19 00:00:00-04:00,0.737623077,0.758900666,0.737623077,0.746488631,3017600,0,0,Regular Trading
1994-08-22 00:00:00-04:00,0.737623244,0.74294275,0.734077195,0.74294275,2537600,0,0,Regular Trading
1994-08-23 00:00:00-04:00,0.735850195,0.750035257,0.735850195,0.74471575,7078400,0,0,Regular Trading
1994-08-24 00:00:00-04:00,0.7464888,0.7464888,0.735850219,0.74294275,6969600,0,0,Regular Trading
1994-08-25 00:00:00-04:00,0.750035083,0.762447117,0.748262059,0.751808107,25561600,0,0,Regular Trading
1994-08-26 00:00:00-04:00,0.755354697,0.755354697,0.74648871,0.748262167,9750400,0,0,Regular Trading
1994-08-29 00:00:00-04:00,0.751808251,0.755354733,0.750035226,0.750035226,7254400,0,0,Regular Trading
1994-08-30 00:00:00-04:00,0.750035408,0.757127941,0.746488926,0.757127941,5516800,0,0,Regular Trading
1994-08-31 00:00:00-04:00,0.769539897,0.785497984,0.769539897,0.776632428,5196800,0,0,Regular Trading
1994-09-01 00:00:00-04:00,0.780178428,0.785497934,0.778405403,0.780178428,3020800,0,0,Regular Trading
1994-09-02 00:00:00-04:00,0.783724939,0.787270988,0.780178457,0.785497963,2374400,0,0,Regular Trading
1994-09-06 00:00:00-04:00,0.787270994,0.787270994,0.778405438,0.781951487,1449600,0,0,Regular Trading
1994-09-07 00:00:00-04:00,0.783724945,0.785497969,0.780178462,0.781951487,2502400,0,0,Regular Trading
1994-09-08 00:00:00-04:00,0.785497815,0.79081732,0.78372479,0.79081732,2544000,0,0,Regular Trading
1994-09-09 00:00:00-04:00,0.805002572,0.810321647,0.794363558,0.794363558,4652800,0,0,Regular Trading
1994-09-12 00:00:00-04:00,0.799682901,0.81741401,0.797909877,0.815640986,1987200,0,0,Regular Trading
1994-09-13 00:00:00-04:00,0.819187446,0.819187446,0.794363374,0.797909856,4115200,0,0,Regular Trading
1994-09-14 00:00:00-04:00,0.790817571,0.801456153,0.787271089,0.801456153,5920000,0,0,Regular Trading
1994-09-15 00:00:00-04:00,0.80145588,0.80145588,0.789043844,0.799682856,9040000,0,0,Regular Trading
1994-09-16 00:00:00-04:00,0.801456153,0.805002636,0.797910104,0.801456153,2368000,0,0,Regular Trading
1994-09-19 00:00:00-04:00,0.797909831,0.803228904,0.79436335,0.799682856,2489600,0,0,Regular Trading
1994-09-20 00:00:00-04:00,0.783724995,0.783724995,0.778405488,0.778405488,8118400,0,0,Regular Trading
1994-09-21 00:00:00-04:00,0.781951537,0.787271044,0.778405488,0.778405488,3811200,0,0,Regular Trading
1994-09-22 00:00:00-04:00,0.776632379,0.78372491,0.774858921,0.780178428,8080000,0,0,Regular Trading
1994-09-23 00:00:00-04:00,0.78727082,0.805002361,0.78727082,0.799682856,2902400,0,0,Regular Trading
1994-09-26 00:00:00-04:00,0.799683129,0.805002636,0.794363621,0.801456153,4326400,0,0,Regular Trading
1994-09-27 00:00:00-04:00,0.801456018,0.819187562,0.801456018,0.817414105,6921600,0,0,Regular Trading
1994-09-28 00:00:00-04:00,0.829826106,0.831599131,0.826280057,0.826280057,6486400,0,0,Regular Trading
1994-09-29 00:00:00-04:00,0.828053245,0.833372753,0.826280221,0.831599295,2304000,0,0,Regular Trading
1994-09-30 00:00:00-04:00,0.828053092,0.836918647,0.828053092,0.829826117,2812800,0,0,Regular Trading
1994-10-03 00:00:00-04:00,0.831599062,0.840465049,0.829826038,0.838691592,3590400,0,0,Regular Trading
1994-10-04 00:00:00-04:00,0.838691672,0.838691672,0.829826117,0.829826117,7046400,0,0,Regular Trading
1994-10-05 00:00:00-04:00,0.824506655,0.826280113,0.81209505,0.819187582,7411200,0,0,Regular Trading
1994-10-06 00:00:00-04:00,0.808548686,0.808548686,0.799683129,0.801456153,7148800,0,0,Regular Trading
1994-10-07 00:00:00-04:00,0.783724977,0.80145609,0.783724977,0.794363558,10016000,0,0,Regular Trading
1994-10-10 00:00:00-04:00,0.796136267,0.803228796,0.796136267,0.803228796,4864000,0,0,Regular Trading
1994-10-11 00:00:00-04:00,0.817413887,0.85464999,0.817413887,0.849330485,15344000,0,0,Regular Trading
1994-10-12 00:00:00-04:00,0.863515651,0.870608181,0.861742626,0.865288675,13388800,0,0,Regular Trading
1994-10-13 00:00:00-04:00,0.863515812,0.891885938,0.863515812,0.881246924,16435200,0,0,Regular Trading
1994-10-14 00:00:00-04:00,0.900751338,0.936213989,0.900751338,0.927348435,13494400,0,0,Regular Trading
1994-10-17 00:00:00-04:00,0.936214124,0.946853137,0.9344411,0.937987149,10108800,0,0,Regular Trading
1994-10-18 00:00:00-04:00,0.922029076,0.934441114,0.914936545,0.93266809,12217600,0,0,Regular Trading
1994-10-19 00:00:00-04:00,0.975223499,1.056787412,0.975223499,1.02487123,34758400,0,0,Regular Trading
1994-10-20 00:00:00-04:00,1.049694765,1.092249958,1.042602232,1.079837918,21324800,0,0,Regular Trading
1994-10-21 00:00:00-04:00,1.047921406,1.106434669,1.039055852,1.06387949,28041600,0,0,Regular Trading
1994-10-24 00:00:00-04:00,1.056787018,1.065652573,1.026643872,1.026643872,10835200,0,0,Regular Trading
1994-10-25 00:00:00-04:00,1.021324507,1.058560188,1.021324507,1.051467657,16851200,0,0,Regular Trading
1994-10-26 00:00:00-04:00,1.074518418,1.081610947,1.065652431,1.076291442,13993600,0,0,Regular Trading
1994-10-27 00:00:00-04:00,1.094022958,1.106434997,1.092249933,1.099342465,12921600,0,0,Regular Trading
1994-10-28 00:00:00-04:00,1.092250072,1.092250072,1.083384514,1.083384514,16966400,0,0,Regular Trading
1994-10-31 00:00:00-05:00,1.06919921,1.070972235,1.060333654,1.065652728,10528000,0,0,Regular Trading
1994-11-01 00:00:00-05:00,1.058559998,1.058559998,1.044374938,1.047921419,8057600,0,0,Regular Trading
1994-11-02 00:00:00-05:00,1.04437542,1.060333944,1.040829369,1.04437542,11990400,0,0,Regular Trading
1994-11-03 00:00:00-05:00,1.060333545,1.076291631,1.053241014,1.053241014,6048000,0,0,Regular Trading
1994-11-04 00:00:00-05:00,1.044375112,1.056787149,1.039056038,1.040829062,15628800,0,0,Regular Trading
1994-11-07 00:00:00-05:00,1.026643933,1.026643933,1.01600492,1.01600492,5081600,0,0,Regular Trading
1994-11-08 00:00:00-05:00,1.024871006,1.039056068,1.024871006,1.035509586,13350400,0,0,Regular Trading
1994-11-09 00:00:00-05:00,1.060333944,1.060333944,1.04437542,1.04437542,12492800,0,0,Regular Trading
1994-11-10 00:00:00-05:00,1.046148539,1.05324107,1.042602057,1.046148539,7744000,0,0,Regular Trading
1994-11-11 00:00:00-05:00,1.046148489,1.051467563,1.042602007,1.049694538,9270400,0,0,Regular Trading
1994-11-14 00:00:00-05:00,1.051467612,1.051467612,1.044375081,1.046148539,4723200,0,0,Regular Trading
1994-11-15 00:00:00-05:00,1.023097308,1.051467427,1.023097308,1.039055824,15740800,0,0,Regular Trading
1994-11-16 00:00:00-05:00,1.053241123,1.067426186,1.049694641,1.065652728,27017600,0,0,Regular Trading
1994-11-17 00:00:00-05:00,1.060333646,1.063879695,1.051467657,1.051467657,14390400,0,0,Regular Trading
1994-11-18 00:00:00-05:00,1.033736618,1.033736618,1.016005072,1.02841711,22854400,0,0,Regular Trading
1994-11-21 00:00:00-05:00,1.026643832,1.026643832,1.01600482,1.017778277,9568000,0,0,Regular Trading
1994-11-22 00:00:00-05:00,1.014231948,1.016004972,0.975223243,0.975223243,19558400,0,0,Regular Trading
1994-11-23 00:00:00-05:00,0.96458445,0.980542541,0.953945868,0.980542541,8160000,0,0,Regular Trading
1994-11-25 00:00:00-05:00,0.982315823,0.989408355,0.980542366,0.987634897,2156800,0,0,Regular Trading
1994-11-28 00:00:00-05:00,0.987635073,0.989408531,0.975223466,0.980542541,5465600,0,0,Regular Trading
1994-11-29 00:00:00-05:00,0.980542541,0.992954581,0.973450008,0.980542541,9942400,0,0,Regular Trading
1994-11-30 00:00:00-05:00,0.9787691,1.00359317,0.9787691,0.991181135,20758400,0,0,Regular Trading
1994-12-01 00:00:00-05:00,0.998273706,1.01423179,0.998273706,1.00004673,12089600,0,0,Regular Trading
1994-12-02 00:00:00-05:00,0.996500646,1.001819719,0.992954165,0.998273671,13168000,0,0,Regular Trading
1994-12-05 00:00:00-05:00,1.008912359,1.023097421,1.007139335,1.021324396,6032000,0,0,Regular Trading
1994-12-06 00:00:00-05:00,1.017778452,1.017778452,1.007139439,1.010685921,2480000,0,0,Regular Trading
1994-12-07 00:00:00-05:00,1.012458856,1.012458856,1.003593301,1.005366325,1852800,0,0,Regular Trading
1994-12-08 00:00:00-05:00,0.992954369,0.992954369,0.971676775,0.985861838,9308800,0,0,Regular Trading
1994-12-09 00:00:00-05:00,0.980542083,0.98940807,0.97167653,0.98231554,9750400,0,0,Regular Trading
1994-12-12 00:00:00-05:00,0.964584266,0.968130748,0.959264759,0.966357291,5664000,0,0,Regular Trading
1994-12-13 00:00:00-05:00,0.969903773,0.969903773,0.966357291,0.966357291,3907200,0,0,Regular Trading
1994-12-14 00:00:00-05:00,0.978769341,0.987634897,0.97167681,0.987634897,8089600,0,0,Regular Trading
1994-12-15 00:00:00-05:00,0.989408299,0.996500831,0.989408299,0.994727373,11616000,0,0,Regular Trading
1994-12-16 00:00:00-05:00,0.994727499,1.010686021,0.992954475,1.008912563,8118400,0,0,Regular Trading
1994-12-19 00:00:00-05:00,1.008912177,1.016004706,1.008912177,1.014231682,3673600,0,0,Regular Trading
1994-12-20 00:00:00-05:00,1.016004994,1.016004994,1.010685921,1.010685921,3916800,0,0,Regular Trading
1994-12-21 00:00:00-05:00,1.00713935,1.00713935,0.998273795,1.005366325,4480000,0,0,Regular Trading
1994-12-22 00:00:00-05:00,1.010685634,1.017778163,1.008912177,1.014231682,3868800,0,0,Regular Trading
1994-12-23 00:00:00-05:00,1.019551195,1.037282301,1.017778171,1.031963229,5920000,0,0,Regular Trading
1994-12-27 00:00:00-05:00,1.030189772,1.033736253,1.030189772,1.031963229,5840000,0,0,Regular Trading
1994-12-28 00:00:00-05:00,1.039055788,1.060333376,1.039055788,1.056786895,14614400,0,0,Regular Trading
1994-12-29 00:00:00-05:00,1.047921508,1.053241014,1.047921508,1.053241014,8796800,0,0,Regular Trading
1994-12-30 00:00:00-05:00,1.062106466,1.074518501,1.060333441,1.06387949,4908800,0,0,Regular Trading
1995-01-03 00:00:00-05:00,1.062106479,1.062106479,1.047921419,1.047921419,5366400,0,0,Regular Trading
1995-01-04 00:00:00-05:00,1.047921608,1.051467657,1.044375126,1.051467657,7900800,0,0,Regular Trading
1995-01-05 00:00:00-05:00,1.051467414,1.055013895,1.046148341,1.055013895,3273600,0,0,Regular Trading
1995-01-06 00:00:00-05:00,1.051467986,1.079838121,1.051467986,1.070972562,12889600,0,0,Regular Trading
1995-01-09 00:00:00-05:00,1.092250077,1.09934261,1.086930569,1.097569585,8688000,0,0,Regular Trading
1995-01-10 00:00:00-05:00,1.14189737,1.15608243,1.138351321,1.138351321,21756800,0,0,Regular Trading
1995-01-11 00:00:00-05:00,1.14012434,1.14012434,1.115300268,1.120619774,9753600,0,0,Regular Trading
1995-01-12 00:00:00-05:00,1.118846626,1.124166131,1.115300145,1.124166131,4044800,0,0,Regular Trading
1995-01-13 00:00:00-05:00,1.12771229,1.138351302,1.12771229,1.136577845,2988800,0,0,Regular Trading
1995-01-16 00:00:00-05:00,1.133031875,1.1348049,1.125939345,1.127712369,4051200,0,0,Regular Trading
1995-01-17 00:00:00-05:00,1.124166583,1.125939608,1.1206201,1.125939608,5811200,0,0,Regular Trading
1995-01-18 00:00:00-05:00,1.125939261,1.148989875,1.124166236,1.140124321,15948800,0,0,Regular Trading
1995-01-19 00:00:00-05:00,1.145443892,1.152536422,1.14189741,1.147216916,11542400,0,0,Regular Trading
1995-01-20 00:00:00-05:00,1.147217099,1.15785568,1.143670617,1.15430963,6348800,0,0,Regular Trading
1995-01-23 00:00:00-05:00,1.12948515,1.134804655,1.124166078,1.131258607,6697600,0,0,Regular Trading
1995-01-24 00:00:00-05:00,1.127712304,1.127712304,1.11884675,1.120619774,4412800,0,0,Regular Trading
1995-01-25 00:00:00-05:00,1.11707378,1.11707378,1.109981249,1.113527298,3753600,0,0,Regular Trading
1995-01-26 00:00:00-05:00,1.102888403,1.106434451,1.092249393,1.092249393,5545600,0,0,Regular Trading
1995-01-27 00:00:00-05:00,1.095796646,1.095796646,1.070972562,1.070972562,11942400,0,0,Regular Trading
1995-01-30 00:00:00-05:00,1.067426081,1.072745155,1.049694538,1.049694538,14252800,0,0,Regular Trading
1995-01-31 00:00:00-05:00,1.035509443,1.040828949,1.031963394,1.037282467,13747200,0,0,Regular Trading
1995-02-01 00:00:00-05:00,1.062106383,1.081610947,1.055013854,1.076291442,17526400,0,0,Regular Trading
1995-02-02 00:00:00-05:00,1.07629165,1.120619859,1.072745168,1.108207822,12617600,0,0,Regular Trading
1995-02-03 00:00:00-05:00,1.115300593,1.129485657,1.115300593,1.125939608,11340800,0,0,Regular Trading
1995-02-06 00:00:00-05:00,1.127712126,1.138351136,1.118846573,1.131258607,10560000,0,0,Regular Trading
1995-02-07 00:00:00-05:00,1.109981114,1.109981114,1.102888584,1.102888584,10476800,0,0,Regular Trading
1995-02-08 00:00:00-05:00,1.085157559,1.085157559,1.067426443,1.067426443,14025600,0,0,Regular Trading
1995-02-09 00:00:00-05:00,1.085156865,1.102888403,1.085156865,1.092249393,11648000,0,0,Regular Trading
1995-02-10 00:00:00-05:00,1.086929889,1.094022417,1.085156865,1.092249393,7232000,0,0,Regular Trading
1995-02-13 00:00:00-05:00,1.088703884,1.102888948,1.088703884,1.099342465,6771200,0,0,Regular Trading
1995-02-14 00:00:00-05:00,1.102888728,1.131258851,1.102888728,1.127712369,10918400,0,0,Regular Trading
1995-02-15 00:00:00-05:00,1.127712878,1.131259362,1.118847319,1.12239337,7379200,0,0,Regular Trading
1995-02-16 00:00:00-05:00,1.113527298,1.113527298,1.088703657,1.113527298,4924800,0,0,Regular Trading
1995-02-17 00:00:00-05:00,1.063879534,1.065652558,1.028416883,1.042601943,55043200,0,0,Regular Trading
1995-02-21 00:00:00-05:00,1.056787119,1.06387965,1.046148539,1.046148539,9820800,0,0,Regular Trading
1995-02-22 00:00:00-05:00,1.049694588,1.055014094,1.046148539,1.046148539,9385600,0,0,Regular Trading
1995-02-23 00:00:00-05:00,1.04969443,1.069198996,1.04969443,1.06387949,9424000,0,0,Regular Trading
1995-02-24 00:00:00-05:00,1.063879594,1.063879594,1.046148484,1.053241014,8294400,0,0,Regular Trading
1995-02-27 00:00:00-05:00,1.049694928,1.049694928,1.005366703,1.04437542,18236800,0,0,Regular Trading
1995-02-28 00:00:00-05:00,1.014232229,1.069199468,1.003593645,1.067426443,64108800,0,0,Regular Trading
1995-03-01 00:00:00-05:00,1.067425905,1.06919893,1.051467389,1.056786895,28726400,0,0,Regular Trading
1995-03-02 00:00:00-05:00,1.049694961,1.070972562,1.049694961,1.070972562,20595200,0,0,Regular Trading
1995-03-03 00:00:00-05:00,1.070972448,1.095796529,1.070972448,1.085157514,9363200,0,0,Regular Trading
1995-03-06 00:00:00-05:00,1.088704027,1.101115635,1.078065011,1.097569585,8243200,0,0,Regular Trading
1995-03-07 00:00:00-05:00,1.088703693,1.090476717,1.07806468,1.07806468,11190400,0,0,Regular Trading
1995-03-08 00:00:00-05:00,1.06387996,1.067426443,1.058560452,1.067426443,11001600,0,0,Regular Trading
1995-03-09 00:00:00-05:00,1.063879667,1.07806473,1.063879667,1.074518681,11958400,0,0,Regular Trading
1995-03-10 00:00:00-05:00,1.070972423,1.097569529,1.070972423,1.086930513,12659200,0,0,Regular Trading
1995-03-13 00:00:00-05:00,1.085157032,1.092249562,1.081610984,1.088703513,5846400,0,0,Regular Trading
1995-03-14 00:00:00-05:00,1.092249643,1.111754209,1.090476618,1.106434703,8547200,0,0,Regular Trading
1995-03-15 00:00:00-05:00,1.117073774,1.127712354,1.115300317,1.117073774,5030400,0,0,Regular Trading
1995-03-16 00:00:00-05:00,1.109981688,1.111754713,1.10466218,1.10466218,4153600,0,0,Regular Trading
1995-03-17 00:00:00-05:00,1.106434633,1.106434633,1.094022597,1.102888584,2982400,0,0,Regular Trading
1995-03-20 00:00:00-05:00,1.095795874,1.099341922,1.088703346,1.092249393,160326400,0,0,Regular Trading
1995-03-21 00:00:00-05:00,1.09224961,1.09224961,1.058559984,1.06387949,131225600,0,0,Regular Trading
1995-03-22 00:00:00-05:00,1.049694538,1.060333551,1.049694538,1.049694538,35084800,0,0,Regular Trading
1995-03-23 00:00:00-05:00,1.035509343,1.044374897,1.028416813,1.039055824,23264000,0,0,Regular Trading
1995-03-24 00:00:00-05:00,1.03550957,1.051467657,1.03550957,1.051467657,36332800,0,0,Regular Trading
1995-03-27 00:00:00-05:00,1.053241411,1.053241411,1.04437542,1.04437542,10681600,0,0,Regular Trading
1995-03-28 00:00:00-05:00,1.039056068,1.039056068,1.028417055,1.035509586,143619200,0,0,Regular Trading
1995-03-29 00:00:00-05:00,1.024870692,1.039055751,1.010685634,1.014231682,27235200,0,0,Regular Trading
1995-03-30 00:00:00-05:00,1.036438672,1.041846287,1.020216265,1.025623441,80041600,0.036406,0,Regular Trading
1995-03-31 00:00:00-05:00,1.029228656,1.061673469,1.023821041,1.059871078,37171200,0,0,Regular Trading
1995-04-03 00:00:00-04:00,1.058068524,1.067080922,1.054463301,1.06527853,27321600,0,0,Regular Trading
1995-04-04 00:00:00-04:00,1.092316753,1.099526763,1.081501518,1.099526763,18102400,0,0,Regular Trading
1995-04-05 00:00:00-04:00,1.101328954,1.110341355,1.101328954,1.104933739,26953600,0,0,Regular Trading
1995-04-06 00:00:00-04:00,1.122958574,1.122958574,1.099526164,1.110340953,4016000,0,0,Regular Trading
1995-04-07 00:00:00-04:00,1.108538561,1.113946176,1.101328555,1.110340953,1894400,0,0,Regular Trading
1995-04-10 00:00:00-04:00,1.106736773,1.112143951,1.081501518,1.099526763,2240000,0,0,Regular Trading
1995-04-11 00:00:00-04:00,1.094118498,1.094118498,1.065278474,1.074290872,8012800,0,0,Regular Trading
1995-04-12 00:00:00-04:00,1.074291171,1.090513579,1.072488779,1.083303571,6736000,0,0,Regular Trading
1995-04-13 00:00:00-04:00,1.085106743,1.104933941,1.08330391,1.099526763,6697600,0,0,Regular Trading
1995-04-17 00:00:00-04:00,1.10313109,1.113946321,1.088711076,1.090513468,5100800,0,0,Regular Trading
1995-04-18 00:00:00-04:00,1.104933851,1.106736684,1.090513832,1.097723842,3952000,0,0,Regular Trading
1995-04-19 00:00:00-04:00,1.094118555,1.09952617,1.061673307,1.06527853,10432000,0,0,Regular Trading
1995-04-20 00:00:00-04:00,1.068883724,1.070686557,1.06527894,1.067081332,4707200,0,0,Regular Trading
1995-04-21 00:00:00-04:00,1.068883534,1.101328789,1.067081142,1.092316389,5353600,0,0,Regular Trading
1995-04-24 00:00:00-04:00,1.103131088,1.121156326,1.101328696,1.113946319,3904000,0,0,Regular Trading
1995-04-25 00:00:00-04:00,1.149996305,1.182441115,1.146391081,1.182441115,11409600,0,2,Regular Trading
1995-04-26 00:00:00-04:00,1.178836703,1.200466731,1.171626694,1.178836703,5190400,0,0,Regular Trading
1995-04-27 00:00:00-04:00,1.178836794,1.178836794,1.164416775,1.16802156,3136000,0,0,Regular Trading
1995-04-28 00:00:00-04:00,1.178836332,1.189651122,1.175231109,1.182441115,5025600,0,0,Regular Trading
1995-05-01 00:00:00-04:00,1.18244095,1.254541008,1.18244095,1.232910991,11134400,0,0,Regular Trading
1995-05-02 00:00:00-04:00,1.232911483,1.276171535,1.229306698,1.2473315,13355200,0,0,Regular Trading
1995-05-03 00:00:00-04:00,1.250936508,1.254541292,1.243726501,1.250936508,4451200,0,0,Regular Trading
1995-05-04 00:00:00-04:00,1.254541292,1.265356523,1.243726501,1.250936508,7339200,0,0,Regular Trading
1995-05-05 00:00:00-04:00,1.247331016,1.247331016,1.229306221,1.229306221,3817600,0,0,Regular Trading
1995-05-08 00:00:00-04:00,1.240120942,1.279776192,1.240120942,1.276170969,7395200,0,0,Regular Trading
1995-05-09 00:00:00-04:00,1.276171188,1.276171188,1.258146392,1.261751175,15545600,0,0,Regular Trading
1995-05-10 00:00:00-04:00,1.265356527,1.276171318,1.254541295,1.26896131,10681600,0,0,Regular Trading
1995-05-11 00:00:00-04:00,1.254541153,1.258146376,1.21849112,1.236516356,4027200,0,0,Regular Trading
1995-05-12 00:00:00-04:00,1.229306795,1.240121589,1.218491561,1.225701571,5326400,0,0,Regular Trading
1995-05-15 00:00:00-04:00,1.225701231,1.247331253,1.207676433,1.240121245,7158400,0,0,Regular Trading
1995-05-16 00:00:00-04:00,1.23651648,1.258146502,1.23651648,1.254541278,8710400,0,0,Regular Trading
1995-05-17 00:00:00-04:00,1.268961444,1.272566668,1.261751436,1.26535666,5982400,0,0,Regular Trading
1995-05-18 00:00:00-04:00,1.250936724,1.261751517,1.2473315,1.2473315,3979200,0,0,Regular Trading
1995-05-19 00:00:00-04:00,1.240120965,1.294196227,1.232910959,1.279776216,11286400,0,0,Regular Trading
1995-05-22 00:00:00-04:00,1.279776593,1.326641423,1.276171369,1.312221408,15633600,0,0,Regular Trading
1995-05-23 00:00:00-04:00,1.326641679,1.337456913,1.315826885,1.326641679,19174400,0,0,Regular Trading
1995-05-24 00:00:00-04:00,1.330247055,1.369901889,1.330247055,1.362691879,14892800,0,0,Regular Trading
1995-05-25 00:00:00-04:00,1.359086744,1.380716768,1.348271512,1.351876736,8401600,0,0,Regular Trading
1995-05-26 00:00:00-04:00,1.366296257,1.373506262,1.351876246,1.355481029,3291200,0,0,Regular Trading
1995-05-30 00:00:00-04:00,1.366296865,1.380716882,1.341061614,1.344666839,8704000,0,0,Regular Trading
1995-05-31 00:00:00-04:00,1.319431918,1.344667175,1.301407112,1.34106195,5857600,0,0,Regular Trading
1995-06-01 00:00:00-04:00,1.351876502,1.38071653,1.344666496,1.369901299,9552000,0,0,Regular Trading
1995-06-02 00:00:00-04:00,1.369901554,1.387926795,1.369901554,1.38432157,15531200,0,0,Regular Trading
1995-06-05 00:00:00-04:00,1.391531617,1.409556858,1.391531617,1.402346849,16708800,0,0,Regular Trading
1995-06-06 00:00:00-04:00,1.398741603,1.405951611,1.395136819,1.398741603,6260800,0,0,Regular Trading
1995-06-07 00:00:00-04:00,1.405951285,1.416766515,1.402346501,1.409556508,8081600,0,0,Regular Trading
1995-06-08 00:00:00-04:00,1.413161555,1.434791579,1.413161555,1.431186795,11748800,0,0,Regular Trading
1995-06-09 00:00:00-04:00,1.427581571,1.438396803,1.423976787,1.431186795,11452800,0,0,Regular Trading
1995-06-12 00:00:00-04:00,1.442002188,1.467237446,1.442002188,1.45642221,10985600,0,0,Regular Trading
1995-06-13 00:00:00-04:00,1.44921146,1.44921146,1.423976655,1.434791446,10331200,0,0,Regular Trading
1995-06-14 00:00:00-04:00,1.409556694,1.409556694,1.362691425,1.366296649,5713600,0,0,Regular Trading
1995-06-15 00:00:00-04:00,1.434791644,1.445606877,1.398741603,1.398741603,16267200,0,0,Regular Trading
1995-06-16 00:00:00-04:00,1.488867221,1.578992122,1.485261996,1.571782112,50672000,0,0,Regular Trading
1995-06-19 00:00:00-04:00,1.597016526,1.647486567,1.597016526,1.647486567,22561600,0,0,Regular Trading
1995-06-20 00:00:00-04:00,1.629461476,1.697956758,1.604226673,1.679931521,30563200,0,0,Regular Trading
1995-06-21 00:00:00-04:00,1.705167525,1.72319233,1.694352291,1.697957516,13683200,0,0,Regular Trading
1995-06-22 00:00:00-04:00,1.70516733,1.744822159,1.70516733,1.741217375,11712000,0,0,Regular Trading
1995-06-23 00:00:00-04:00,1.723191874,1.748427122,1.708771858,1.73761189,9360000,0,0,Regular Trading
